Timestamp,CanId,DataBytes
1656509752.690000,275,0000000000000000
1656509752.692000,432,0000000000000000
1656509752.699000,231,0000FA0000198000
1656509752.714000,91,00000000FFFF0000
1656509752.716000,231,0000FA0000198000
1656509752.719000,364,00003D0064820000
1656509752.728000,91,00000000FFFF0000
1656509752.730000,7E8,03410B5700000000
1656509752.739000,231,0000FA0000198000
1656509752.749000,231,0000FA0000198000
1656509752.751000,91,00000000FFFF0000
1656509752.759000,364,00003E0064820000
1656509752.768000,231,0000FA0000198000
1656509752.770000,91,00000000FFFF0000
1656509752.779000,231,0000FA0000198000
1656509752.782000,231,0000FA0000198000
1656509752.787000,364,00003E0064810000
1656509752.787000,231,0000FA0000198000
1656509752.790000,91,00000000FFFF0000
1656509752.796000,2BA,00006028907700B8
1656509752.799000,231,0000FA0000198000
1656509752.814000,275,0000000000000000
1656509752.816000,432,0000000000000000
1656509752.816000,231,0000FA0000198000
1656509752.828000,91,00000000FFFF0000
1656509752.830000,364,00003E0064810000
1656509752.839000,231,0000FA0000198000
1656509752.849000,231,0000FA0000198000
1656509752.851000,7E8,03410B5700000000
1656509752.859000,231,0000FA0000198000
1656509752.868000,364,00003F0064810000
1656509752.870000,231,0000FA0000198000
1656509752.879000,91,00000000FFFF0000
1656509752.886000,231,0000FA0000198000
1656509752.888000,91,00000000FFFF0000
1656509752.888000,231,0000FA0000198000
1656509752.891000,364,00003F0064810000
1656509752.899000,231,0000FA0000198000
1656509752.901000,91,00000000FFFF0000
1656509752.914000,231,0000FA0000198000
1656509752.915000,2BA,00006028907700B8
1656509752.918000,231,0000FA0000198000
1656509752.928000,364,0000400064810000
1656509752.930000,275,0000000000000000
1656509752.939000,432,0000000000000000
1656509752.949000,231,0000FA0000198000
1656509752.951000,91,00000000FFFF0000
1656509752.960000,231,0000FA0000198000
1656509752.961000,91,00000000FFFF0000
1656509752.968000,231,0000FA0000198000
1656509752.970000,364,0000400064810000
1656509752.980000,231,0000FA0000198000
1656509752.986000,7E8,03410B5700000000
1656509752.989000,91,00000000FFFF0000
1656509752.991000,231,0000FA0000198000
1656509752.999000,231,0000FA0000198000
1656509753.015000,91,00000000FFFF0000
1656509753.016000,231,0000FA0000198000
1656509753.017000,364,0000400064810000
1656509753.019000,231,0000FA0000198000
1656509753.028000,231,0000FA0000198000
1656509753.030000,91,00000000FFFF0000
