Timestamp,CanId,DataBytes
1656582618.734000,7E8,0341335700000000
1656582618.744000,7E8,04414235FC000000
1656582618.754000,7E8,0341450000000000
1656582618.764000,7E8,0341463C00000000
1656582618.774000,7E8,0341491400000000
1656582618.784000,7E8,03414A1400000000
1656582618.794000,7E8,03415A0000000000
1656582618.804000,7E8,03415C0000000000
1656582618.814000,7E8,0341700000000000
1656582618.824000,7E8,03410B5700000000
1656582618.834000,7E8,04410C0C36000000
1656582618.844000,7E8,03410D0000000000
1656582618.854000,7E8,034111DD00000000
1656582618.864000,7E8,0441230CAF000000
1656582618.874000,7E8,0341335700000000
1656582618.884000,7E8,044142373C000000
1656582618.894000,7E8,0341450000000000
1656582618.904000,7E8,0341463C00000000
1656582618.914000,7E8,0341491400000000
1656582618.924000,7E8,03414A1400000000
1656582618.934000,7E8,03415A0000000000
1656582618.944000,7E8,03415C0000000000
1656582618.954000,7E8,0341700000000000
1656582618.964000,7E8,03410B5700000000
1656582618.974000,7E8,04410C0C30000000
1656582618.984000,7E8,03410D0000000000
1656582618.994000,7E8,034111DD00000000
1656582619.004000,7E8,0441230CAF000000
1656582619.014000,7E8,0341335700000000
1656582619.024000,7E8,04414235FC000000
1656582619.034000,7E8,0341450000000000
1656582619.044000,7E8,0341463C00000000
1656582619.054000,7E8,0341491400000000
1656582619.065000,7E8,03414A1400000000
1656582619.074000,7E8,03415A0000000000
1656582619.084000,7E8,03415C0000000000
1656582619.094000,7E8,0341700000000000
1656582619.104000,7E8,03410B5700000000
1656582619.114000,7E8,04410C0C36000000
1656582619.124000,7E8,03410D0000000000
1656582619.134000,7E8,034111DD00000000
1656582619.144000,7E8,0441230CF1000000
1656582619.154000,7E8,0341335700000000
1656582619.164000,7E8,04414235FC000000
1656582619.174000,7E8,0341450000000000
1656582619.184000,7E8,0341463C00000000
1656582619.194000,7E8,0341491400000000
1656582619.204000,7E8,03414A1400000000
1656582619.214000,7E8,03415A0000000000
1656582619.224000,7E8,03415C0000000000
1656582619.234000,7E8,0341700000000000
1656582619.244000,7E8,03410B5700000000
1656582619.254000,7E8,04410C0C36000000
1656582619.264000,7E8,03410D0000000000
1656582619.274000,7E8,034111DD00000000
1656582619.284000,7E8,0441230CAF000000
1656582619.294000,7E8,0341335700000000
1656582619.304000,7E8,04414236EC000000
1656582619.314000,7E8,0341450000000000
1656582619.324000,7E8,0341463C00000000
1656582619.334000,7E8,0341491400000000
1656582619.344000,7E8,03414A1400000000
1656582619.354000,7E8,03415A0000000000
1656582619.364000,7E8,03415C0000000000
1656582619.374000,7E8,0341700000000000
1656582619.384000,7E8,03410B5700000000
1656582619.394000,7E8,04410C0C2A000000
1656582619.404000,7E8,03410D0000000000
1656582619.414000,7E8,034111DD00000000
1656582619.424000,7E8,0441230CAF000000
1656582619.434000,7E8,0341335700000000
1656582619.444000,7E8,044142369C000000
1656582619.454000,7E8,0341450000000000
1656582619.464000,7E8,0341463C00000000
1656582619.474000,7E8,0341491400000000
1656582619.484000,7E8,03414A1400000000
1656582619.494000,7E8,03415A0000000000
1656582619.504000,7E8,03415C0000000000
1656582619.514000,7E8,0341700000000000
1656582619.524000,7E8,03410B5700000000
1656582619.534000,7E8,04410C0C2C000000
1656582619.544000,7E8,03410D0000000000
1656582619.554000,7E8,034111DD00000000
1656582619.565000,7E8,0441230CDB000000
1656582619.574000,7E8,0341335700000000
1656582619.584000,7E8,044142369C000000
1656582619.594000,7E8,0341450000000000
1656582619.604000,7E8,0341463C00000000
1656582619.614000,7E8,0341491400000000
1656582619.624000,7E8,03414A1400000000
1656582619.634000,7E8,03415A0000000000
1656582619.644000,7E8,03415C0000000000
1656582619.654000,7E8,0341700000000000
1656582619.664000,7E8,03410B5700000000
1656582619.674000,7E8,04410C0C2C000000
1656582619.684000,7E8,03410D0000000000
1656582619.694000,7E8,034111DD00000000
1656582619.704000,7E8,0441230CC5000000
1656582619.714000,7E8,0341335700000000
1656582619.724000,7E8,044142369C000000
1656582619.734000,7E8,0341450000000000
1656582619.744000,7E8,0341463C00000000
1656582619.754000,7E8,0341491500000000
1656582619.764000,7E8,03414A1400000000
1656582619.774000,7E8,03415A0000000000
1656582619.784000,7E8,03415C0000000000
1656582619.794000,7E8,0341700000000000
1656582619.804000,7E8,03410B5700000000
1656582619.814000,7E8,04410C0C48000000
1656582619.824000,7E8,03410D0000000000
1656582619.834000,7E8,034111DD00000000
1656582619.844000,7E8,0441230CAF000000
1656582619.854000,7E8,0341335700000000
1656582619.864000,7E8,044142369C000000
1656582619.874000,7E8,0341450000000000
1656582619.884000,7E8,0341463C00000000
1656582619.894000,7E8,0341491400000000
1656582619.904000,7E8,03414A1400000000
1656582619.914000,7E8,03415A0000000000
1656582619.924000,7E8,03415C0000000000
1656582619.934000,7E8,0341700000000000
1656582619.944000,7E8,03410B5700000000
1656582619.954000,7E8,04410C0C2E000000
1656582619.964000,7E8,03410D0000000000
1656582619.974000,7E8,034111DD00000000
1656582619.984000,7E8,0441230CF1000000
1656582619.994000,7E8,0341335700000000
1656582620.004000,7E8,044142373C000000
1656582620.014000,7E8,0341450000000000
1656582620.024000,7E8,0341463C00000000
1656582620.034000,7E8,0341491400000000
1656582620.044000,7E8,03414A1400000000
1656582620.054000,7E8,03415A0000000000
1656582620.065000,7E8,03415C0000000000
1656582620.074000,7E8,0341700000000000
1656582620.084000,7E8,03410B5700000000
1656582620.094000,7E8,04410C0C2E000000
1656582620.104000,7E8,03410D0000000000
1656582620.114000,7E8,034111DD00000000
1656582620.124000,7E8,0441230CAF000000
1656582620.134000,7E8,0341335700000000
1656582620.144000,7E8,0441423570000000
1656582620.154000,7E8,0341450000000000
1656582620.164000,7E8,0341463C00000000
1656582620.174000,7E8,0341491400000000
1656582620.184000,7E8,03414A1400000000
1656582620.194000,7E8,03415A0000000000
1656582620.204000,7E8,03415C0000000000
1656582620.214000,7E8,0341700000000000
1656582620.224000,7E8,03410B5700000000
1656582620.234000,7E8,04410C0C2E000000
1656582620.244000,7E8,03410D0000000000
1656582620.254000,7E8,034111DD00000000
1656582620.264000,7E8,0441230CF1000000
1656582620.274000,7E8,0341335700000000
1656582620.284000,7E8,044142369C000000
1656582620.294000,7E8,0341450000000000
1656582620.304000,7E8,0341463C00000000
1656582620.314000,7E8,0341491400000000
1656582620.324000,7E8,03414A1400000000
1656582620.334000,7E8,03415A0000000000
1656582620.344000,7E8,03415C0000000000
1656582620.354000,7E8,0341700000000000
1656582620.364000,7E8,03410B5700000000
1656582620.374000,7E8,04410C0C26000000
1656582620.384000,7E8,03410D0000000000
1656582620.394000,7E8,034111DD00000000
1656582620.404000,7E8,0441230C99000000
1656582620.414000,7E8,0341335700000000
1656582620.424000,7E8,044142364C000000
1656582620.434000,7E8,0341450000000000
1656582620.444000,7E8,0341463C00000000
1656582620.454000,7E8,0341491400000000
1656582620.464000,7E8,03414A1400000000
1656582620.474000,7E8,03415A0000000000
1656582620.484000,7E8,03415C0000000000
1656582620.494000,7E8,0341700000000000
1656582620.504000,7E8,03410B5700000000
1656582620.514000,7E8,04410C0C3A000000
1656582620.524000,7E8,03410D0000000000
1656582620.534000,7E8,034111DD00000000
1656582620.544000,7E8,0441230CAF000000
1656582620.554000,7E8,0341335700000000
1656582620.565000,7E8,04414235FC000000
1656582620.574000,7E8,0341450000000000
1656582620.584000,7E8,0341463C00000000
1656582620.594000,7E8,0341491400000000
1656582620.604000,7E8,03414A1400000000
1656582620.614000,7E8,03415A0000000000
1656582620.624000,7E8,03415C0000000000
1656582620.634000,7E8,0341700000000000
1656582620.644000,7E8,03410B5700000000
1656582620.654000,7E8,04410C0C3A000000
1656582620.664000,7E8,03410D0000000000
1656582620.674000,7E8,034111DD00000000
1656582620.684000,7E8,0441230CF1000000
1656582620.694000,7E8,0341335700000000
1656582620.704000,7E8,044142373C000000
1656582620.714000,7E8,0341450000000000
1656582620.724000,7E8,0341463C00000000
1656582620.734000,7E8,0341491500000000
1656582620.744000,7E8,03414A1400000000
1656582620.754000,7E8,03415A0000000000
1656582620.764000,7E8,03415C0000000000
1656582620.774000,7E8,0341700000000000
1656582620.784000,7E8,03410B5700000000
1656582620.794000,7E8,04410C0C46000000
1656582620.804000,7E8,03410D0000000000
1656582620.814000,7E8,034111DD00000000
1656582620.824000,7E8,0441230C84000000
1656582620.834000,7E8,0341335700000000
1656582620.844000,7E8,04414235FC000000
1656582620.854000,7E8,0341450000000000
1656582620.864000,7E8,0341463C00000000
1656582620.874000,7E8,0341491400000000
1656582620.884000,7E8,03414A1400000000
1656582620.894000,7E8,03415A0000000000
1656582620.904000,7E8,03415C0000000000
1656582620.914000,7E8,0341700000000000
1656582620.924000,7E8,03410B5700000000
1656582620.934000,7E8,04410C0C22000000
1656582620.944000,7E8,03410D0000000000
1656582620.954000,7E8,034111DD00000000
1656582620.964000,7E8,0441230CC5000000
1656582620.974000,7E8,0341335700000000
1656582620.984000,7E8,044142369C000000
1656582620.994000,7E8,0341450000000000
1656582621.004000,7E8,0341463C00000000
1656582621.014000,7E8,0341491600000000
1656582621.024000,7E8,03414A1500000000
1656582621.034000,7E8,03415A0000000000
1656582621.044000,7E8,03415C0000000000
1656582621.054000,7E8,0341700000000000
1656582621.064000,7E8,03410B5700000000
1656582621.074000,7E8,04410C0C22000000
1656582621.084000,7E8,03410D0000000000
1656582621.094000,7E8,034111DD00000000
1656582621.104000,7E8,0441230CDB000000
1656582621.114000,7E8,0341335700000000
1656582621.124000,7E8,044142373C000000
1656582621.134000,7E8,0341450000000000
1656582621.144000,7E8,0341463C00000000
1656582621.154000,7E8,0341491700000000
1656582621.164000,7E8,03414A1700000000
1656582621.174000,7E8,03415A0000000000
1656582621.184000,7E8,03415C0000000000
1656582621.194000,7E8,0341700000000000
1656582621.204000,7E8,03410B5700000000
1656582621.214000,7E8,04410C0C28000000
1656582621.224000,7E8,03410D0000000000
1656582621.234000,7E8,034111DD00000000
1656582621.244000,7E8,0441230CC5000000
1656582621.254000,7E8,0341335700000000
1656582621.264000,7E8,044142369C000000
1656582621.274000,7E8,0341450000000000
1656582621.284000,7E8,0341463C00000000
1656582621.295000,7E8,0341491800000000
1656582621.307000,7E8,03414A1800000000
1656582621.314000,7E8,03415A0000000000
1656582621.324000,7E8,03415C0000000000
1656582621.334000,7E8,0341700000000000
1656582621.344000,7E8,03410B5700000000
1656582621.356000,7E8,04410C0C2C000000
1656582621.364000,7E8,03410D0000000000
1656582621.374000,7E8,034111DD00000000
1656582621.384000,7E8,0441230CAF000000
1656582621.394000,7E8,0341335700000000
1656582621.404000,7E8,04414236EC000000
1656582621.414000,7E8,0341450000000000
1656582621.424000,7E8,0341463C00000000
1656582621.434000,7E8,0341491A00000000
1656582621.444000,7E8,03414A1A00000000
1656582621.454000,7E8,03415A0000000000
1656582621.464000,7E8,03415C0000000000
1656582621.474000,7E8,0341700000000000
1656582621.484000,7E8,03410B5700000000
1656582621.494000,7E8,04410C0C3E000000
1656582621.504000,7E8,03410D0000000000
1656582621.514000,7E8,034111DD00000000
1656582621.524000,7E8,0441230CF1000000
1656582621.534000,7E8,0341335700000000
1656582621.544000,7E8,044142369C000000
1656582621.554000,7E8,0341450000000000
1656582621.564000,7E8,0341463C00000000
1656582621.574000,7E8,0341491B00000000
1656582621.584000,7E8,03414A1B00000000
1656582621.594000,7E8,03415A0100000000
1656582621.604000,7E8,03415C0000000000
1656582621.614000,7E8,0341700000000000
1656582621.624000,7E8,03410B5700000000
1656582621.634000,7E8,04410C0C3E000000
1656582621.644000,7E8,03410D0000000000
1656582621.654000,7E8,034111DD00000000
1656582621.664000,7E8,0441230C99000000
1656582621.674000,7E8,0341335700000000
1656582621.684000,7E8,04414235FC000000
1656582621.694000,7E8,0341450000000000
1656582621.705000,7E8,0341463C00000000
1656582621.714000,7E8,0341491C00000000
1656582621.724000,7E8,03414A1C00000000
1656582621.734000,7E8,03415A0200000000
1656582621.744000,7E8,03415C0000000000
1656582621.755000,7E8,0341700000000000
1656582621.764000,7E8,03410B5700000000
1656582621.774000,7E8,04410C0C54000000
1656582621.784000,7E8,03410D0000000000
1656582621.794000,7E8,034111DD00000000
1656582621.804000,7E8,0441230D4A000000
1656582621.814000,7E8,0341335700000000
1656582621.824000,7E8,04414237C8000000
1656582621.834000,7E8,0341450000000000
1656582621.844000,7E8,0341463C00000000
1656582621.854000,7E8,0341491D00000000
1656582621.864000,7E8,03414A1D00000000
1656582621.874000,7E8,03415A0500000000
1656582621.884000,7E8,03415C0000000000
1656582621.894000,7E8,0341700000000000
1656582621.905000,7E8,03410B5700000000
1656582621.914000,7E8,04410C0C76000000
1656582621.924000,7E8,03410D0000000000
1656582621.934000,7E8,034111DD00000000
1656582621.944000,7E8,0441230DA2000000
1656582621.954000,7E8,0341335700000000
1656582621.964000,7E8,04414235FC000000
1656582621.974000,7E8,0341450000000000
1656582621.984000,7E8,0341463C00000000
1656582621.994000,7E8,0341491E00000000
1656582622.004000,7E8,03414A1E00000000
1656582622.014000,7E8,03415A0600000000
1656582622.024000,7E8,03415C0000000000
1656582622.034000,7E8,0341700000000000
1656582622.044000,7E8,03410B5700000000
1656582622.054000,7E8,04410C0C76000000
1656582622.064000,7E8,03410D0000000000
1656582622.074000,7E8,034111DD00000000
1656582622.084000,7E8,0441230DF9000000
1656582622.094000,7E8,0341335700000000
1656582622.104000,7E8,04414236EC000000
1656582622.114000,7E8,0341450000000000
1656582622.124000,7E8,0341463C00000000
1656582622.134000,7E8,0341491E00000000
1656582622.144000,7E8,03414A1E00000000
1656582622.154000,7E8,03415A0600000000
1656582622.164000,7E8,03415C0000000000
1656582622.174000,7E8,0341700000000000
1656582622.184000,7E8,03410B5700000000
1656582622.194000,7E8,04410C0CBC000000
1656582622.204000,7E8,03410D0000000000
1656582622.214000,7E8,034111DD00000000
1656582622.224000,7E8,0441230DB7000000
1656582622.234000,7E8,0341335700000000
1656582622.244000,7E8,044142364C000000
1656582622.254000,7E8,0341450000000000
1656582622.264000,7E8,0341463C00000000
1656582622.274000,7E8,0341491F00000000
1656582622.284000,7E8,03414A1E00000000
1656582622.294000,7E8,03415A0700000000
1656582622.304000,7E8,03415C0000000000
1656582622.314000,7E8,0341700000000000
1656582622.324000,7E8,03410B5700000000
1656582622.334000,7E8,04410C0CC8000000
1656582622.344000,7E8,03410D0000000000
1656582622.354000,7E8,034111DD00000000
1656582622.364000,7E8,0441230DB7000000
1656582622.374000,7E8,0341335700000000
1656582622.384000,7E8,044142364C000000
1656582622.394000,7E8,0341450000000000
1656582622.404000,7E8,0341463C00000000
1656582622.414000,7E8,0341491F00000000
1656582622.424000,7E8,03414A1F00000000
1656582622.434000,7E8,03415A0900000000
1656582622.444000,7E8,03415C0000000000
1656582622.454000,7E8,0341700000000000
1656582622.464000,7E8,03410B5700000000
1656582622.474000,7E8,04410C0CC8000000
1656582622.484000,7E8,03410D0000000000
1656582622.494000,7E8,034111DD00000000
1656582622.504000,7E8,0441230E10000000
1656582622.514000,7E8,0341335700000000
1656582622.524000,7E8,044142373C000000
1656582622.534000,7E8,0341450000000000
1656582622.544000,7E8,0341463C00000000
1656582622.554000,7E8,0341492000000000
1656582622.564000,7E8,03414A1F00000000
1656582622.574000,7E8,03415A0900000000
1656582622.584000,7E8,03415C0000000000
1656582622.594000,7E8,0341700000000000
1656582622.604000,7E8,03410B5700000000
1656582622.614000,7E8,04410C0CDA000000
1656582622.624000,7E8,03410D0000000000
1656582622.634000,7E8,034111DD00000000
1656582622.644000,7E8,0441230EBF000000
1656582622.654000,7E8,0341335700000000
1656582622.664000,7E8,04414235FC000000
1656582622.675000,7E8,0341450000000000
1656582622.684000,7E8,0341463C00000000
1656582622.694000,7E8,0341491F00000000
1656582622.704000,7E8,03414A1F00000000
1656582622.714000,7E8,03415A0900000000
1656582622.724000,7E8,03415C0000000000
1656582622.734000,7E8,0341700000000000
1656582622.744000,7E8,03410B5700000000
1656582622.754000,7E8,04410C0CE2000000
1656582622.764000,7E8,03410D0000000000
1656582622.774000,7E8,034111DD00000000
1656582622.784000,7E8,0441230E7D000000
1656582622.794000,7E8,0341335700000000
1656582622.804000,7E8,044142369C000000
1656582622.814000,7E8,0341450000000000
1656582622.824000,7E8,0341463C00000000
1656582622.834000,7E8,0341492000000000
1656582622.844000,7E8,03414A1F00000000
1656582622.854000,7E8,03415A0900000000
1656582622.864000,7E8,03415C0000000000
1656582622.874000,7E8,0341700000000000
1656582622.884000,7E8,03410B5700000000
1656582622.894000,7E8,04410C0CEA000000
1656582622.904000,7E8,03410D0000000000
1656582622.914000,7E8,034111DD00000000
1656582622.924000,7E8,0441230E25000000
1656582622.934000,7E8,0341335700000000
1656582622.944000,7E8,044142373C000000
1656582622.954000,7E8,0341450000000000
1656582622.965000,7E8,0341463C00000000
1656582622.974000,7E8,0341492000000000
1656582622.984000,7E8,03414A1F00000000
1656582622.994000,7E8,03415A0900000000
1656582623.004000,7E8,03415C0000000000
1656582623.014000,7E8,0341700000000000
1656582623.024000,7E8,03410B5700000000
1656582623.034000,7E8,04410C0CEA000000
1656582623.044000,7E8,03410D0000000000
1656582623.054000,7E8,034111DD00000000
1656582623.064000,7E8,0441230E25000000
1656582623.074000,7E8,0341335700000000
1656582623.084000,7E8,04414235FC000000
1656582623.094000,7E8,0341450000000000
1656582623.104000,7E8,0341463C00000000
1656582623.114000,7E8,0341491C00000000
1656582623.124000,7E8,03414A1B00000000
1656582623.134000,7E8,03415A0000000000
1656582623.144000,7E8,03415C0000000000
1656582623.154000,7E8,0341700000000000
1656582623.164000,7E8,03410B5700000000
1656582623.174000,7E8,04410C0D02000000
1656582623.184000,7E8,03410D0000000000
1656582623.194000,7E8,034111DD00000000
1656582623.204000,7E8,0441230DA2000000
1656582623.214000,7E8,0341335700000000
1656582623.224000,7E8,044142364C000000
1656582623.234000,7E8,0341450000000000
1656582623.244000,7E8,0341463C00000000
1656582623.254000,7E8,0341491600000000
1656582623.264000,7E8,03414A1400000000
1656582623.274000,7E8,03415A0000000000
1656582623.284000,7E8,03415C0000000000
1656582623.294000,7E8,0341700000000000
1656582623.304000,7E8,03410B5700000000
1656582623.314000,7E8,04410C0C4C000000
1656582623.324000,7E8,03410D0000000000
1656582623.334000,7E8,034111DD00000000
1656582623.344000,7E8,0441230C2B000000
1656582623.354000,7E8,0341335700000000
1656582623.364000,7E8,044142369C000000
1656582623.374000,7E8,0341450000000000
1656582623.384000,7E8,0341463C00000000
1656582623.394000,7E8,0341491400000000
1656582623.404000,7E8,03414A1400000000
1656582623.414000,7E8,03415A0000000000
1656582623.424000,7E8,03415C0000000000
1656582623.434000,7E8,0341700000000000
1656582623.444000,7E8,03410B5700000000
1656582623.454000,7E8,04410C0C4C000000
1656582623.464000,7E8,03410D0000000000
1656582623.474000,7E8,034111DD00000000
1656582623.484000,7E8,0441230BFF000000
1656582623.494000,7E8,0341335700000000
1656582623.504000,7E8,04414235FC000000
1656582623.514000,7E8,0341450000000000
1656582623.524000,7E8,0341463C00000000
1656582623.534000,7E8,0341491400000000
1656582623.544000,7E8,03414A1400000000
1656582623.554000,7E8,03415A0000000000
1656582623.564000,7E8,03415C0000000000
1656582623.574000,7E8,0341700000000000
1656582623.584000,7E8,03410B5700000000
1656582623.594000,7E8,04410C0C18000000
1656582623.604000,7E8,03410D0000000000
1656582623.614000,7E8,034111DD00000000
1656582623.624000,7E8,0441230C84000000
1656582623.634000,7E8,0341335700000000
1656582623.644000,7E8,044142373C000000
1656582623.654000,7E8,0341450000000000
1656582623.664000,7E8,0341463C00000000
1656582623.674000,7E8,0341491400000000
1656582623.685000,7E8,03414A1400000000
1656582623.694000,7E8,03415A0000000000
1656582623.704000,7E8,03415C0000000000
1656582623.714000,7E8,0341700000000000
1656582623.724000,7E8,03410B5700000000
1656582623.734000,7E8,04410C0C28000000
1656582623.744000,7E8,03410D0000000000
1656582623.754000,7E8,034111DD00000000
1656582623.764000,7E8,0441230CC5000000
1656582623.774000,7E8,0341335700000000
1656582623.784000,7E8,04414235FC000000
1656582623.794000,7E8,0341450000000000
1656582623.804000,7E8,0341463C00000000
1656582623.814000,7E8,0341491400000000
1656582623.824000,7E8,03414A1400000000
1656582623.834000,7E8,03415A0000000000
1656582623.844000,7E8,03415C0000000000
1656582623.854000,7E8,0341700000000000
1656582623.864000,7E8,03410B5700000000
1656582623.874000,7E8,04410C0C28000000
1656582623.884000,7E8,03410D0000000000
1656582623.894000,7E8,034111DD00000000
1656582623.904000,7E8,0441230C6D000000
1656582623.914000,7E8,0341335700000000
1656582623.924000,7E8,044142369C000000
1656582623.934000,7E8,0341450000000000
1656582623.944000,7E8,0341463C00000000
1656582623.998000,7E8,0341491500000000
1656582624.004000,7E8,03414A1400000000
1656582624.014000,7E8,03415A0000000000
1656582624.024000,7E8,03415C0000000000
1656582624.034000,7E8,0341700000000000
1656582624.044000,7E8,03410B5700000000
1656582624.054000,7E8,04410C0C14000000
1656582624.064000,7E8,03410D0000000000
1656582624.074000,7E8,034111DD00000000
1656582624.084000,7E8,0441230C99000000
1656582624.094000,7E8,0341335700000000
1656582624.104000,7E8,044142369C000000
1656582624.114000,7E8,0341450000000000
1656582624.124000,7E8,0341463C00000000
1656582624.134000,7E8,0341491400000000
1656582624.144000,7E8,03414A1400000000
1656582624.154000,7E8,03415A0000000000
1656582624.164000,7E8,03415C0000000000
1656582624.174000,7E8,0341700000000000
1656582624.184000,7E8,03410B5700000000
1656582624.194000,7E8,04410C0C42000000
1656582624.204000,7E8,03410D0000000000
1656582624.214000,7E8,034111DD00000000
1656582624.225000,7E8,0441230CC5000000
1656582624.234000,7E8,0341335700000000
1656582624.244000,7E8,04414235FC000000
1656582624.254000,7E8,0341450000000000
1656582624.264000,7E8,0341463C00000000
1656582624.274000,7E8,0341491400000000
1656582624.284000,7E8,03414A1400000000
1656582624.294000,7E8,03415A0000000000
1656582624.304000,7E8,03415C0000000000
1656582624.314000,7E8,0341700000000000
1656582624.324000,7E8,03410B5700000000
1656582624.334000,7E8,04410C0C30000000
1656582624.344000,7E8,03410D0000000000
1656582624.354000,7E8,034111DD00000000
1656582624.364000,7E8,0441230C99000000
1656582624.374000,7E8,0341335700000000
1656582624.384000,7E8,04414236EC000000
1656582624.394000,7E8,0341450000000000
1656582624.404000,7E8,0341463C00000000
1656582624.414000,7E8,0341491400000000
1656582624.424000,7E8,03414A1400000000
1656582624.434000,7E8,03415A0000000000
1656582624.444000,7E8,03415C0000000000
1656582624.454000,7E8,0341700000000000
1656582624.464000,7E8,03410B5700000000
1656582624.474000,7E8,04410C0C30000000
1656582624.484000,7E8,03410D0000000000
1656582624.494000,7E8,034111DD00000000
1656582624.504000,7E8,0441230CAF000000
1656582624.514000,7E8,0341335700000000
1656582624.524000,7E8,04414235FC000000
1656582624.534000,7E8,0341450000000000
1656582624.544000,7E8,0341463C00000000
1656582624.554000,7E8,0341491400000000
1656582624.564000,7E8,03414A1400000000
1656582624.574000,7E8,03415A0000000000
1656582624.584000,7E8,03415C0000000000
1656582624.594000,7E8,0341700000000000
1656582624.604000,7E8,03410B5700000000
1656582624.614000,7E8,04410C0C30000000
1656582624.624000,7E8,03410D0000000000
1656582624.634000,7E8,034111DD00000000
1656582624.644000,7E8,0441230CC5000000
1656582624.654000,7E8,0341335700000000
1656582624.664000,7E8,044142369C000000
1656582624.674000,7E8,0341450000000000
1656582624.684000,7E8,0341463C00000000
1656582624.694000,7E8,0341491400000000
1656582624.704000,7E8,03414A1400000000
1656582624.714000,7E8,03415A0000000000
1656582624.724000,7E8,03415C0000000000
1656582624.734000,7E8,0341700000000000
1656582624.744000,7E8,03410B5700000000
1656582624.754000,7E8,04410C0C1E000000
1656582624.764000,7E8,03410D0000000000
1656582624.774000,7E8,034111DD00000000
1656582624.784000,7E8,0441230C84000000
1656582624.794000,7E8,0341335700000000
1656582624.804000,7E8,044142369C000000
1656582624.814000,7E8,0341450000000000
1656582624.824000,7E8,0341463C00000000
1656582624.834000,7E8,0341491400000000
1656582624.844000,7E8,03414A1400000000
1656582624.854000,7E8,03415A0000000000
